@relation 'output-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V-weka.filters.unsupervised.attribute.Remove-R1-3,5,8-9,15-19-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S100'

@attribute Rainfall numeric
@attribute Sunshine numeric
@attribute WindGustSpeed numeric
@attribute Humidity9am numeric
@attribute Humidity3pm numeric
@attribute Pressure9am numeric
@attribute Cloud9am numeric
@attribute Cloud3pm numeric
@attribute RainTomorrow {No,Yes}

@data
0,10.3,39,71,57,1014.9,2,1,No
0,9.6,37,70,56,1018.7,1,2,No
0,13.3,41,55,19,1019.7,2,1,No
0,9.4,22,65,40,1019.4,1,3,No
0,9.4,30,59,21,1024.6,6,2,No
0,13.1,43,49,21,1028.3,1,2,No
0,10.9,57,32,20,1010.4,5,2,No
0.6,0.9,39,75,70,1018.1,8,8,No
1.4,8.2,48,57,44,1020.5,3,3,No
3,3.9,30,46,33,1006.6,2,7,No
0,11,30,63,39,1017.8,7,2,No
0,12.3,56,46,13,1008.2,3,2,No
3.2,11.3,31,71,41,1018.4,0,2,No
0,10.8,44,61,46,1012.9,2,1,No
5.6,7.9,65,82,46,1023.1,7,4,No
0,12,22,68,26,1016.3,0,0,No
0,7.7,50,43,13,1014.9,3,7,No
0,12.1,33,58,49,1004.4,6,5,No
0,12.5,35,49,21,1012.8,1,2,No
0,10.5,26,75,34,1024.5,1,1,No
0,10.6,52,25,12,1011.2,1,4,No
0,5.4,50,63,50,1020.2,4,5,No
0,2.1,19,99,63,1023.2,8,7,No
2.4,9.2,43,59,37,1017,7,6,No
0.2,8.3,17,99,58,1034.6,0,1,No
0,10.8,41,53,29,1015.4,5,7,No
0,0.7,30,63,41,1012.1,8,8,No
0,7.8,13,69,64,1022.5,3,7,No
0,0.3,43,67,56,1024.3,7,7,No
0,11.1,43,64,54,1014.9,3,1,No
4.6,7,39,77,74,1024.1,7,7,No
0.2,9.7,37,96,33,1016.7,8,7,No
0.2,11.2,33,74,40,1024.1,5,5,No
1.6,6.1,56,66,44,1001.4,6,5,No
6,7.8,48,76,57,1009.8,6,3,No
0,10.8,39,72,38,1021.5,1,2,No
0,13,43,51,51,1016.3,3,1,No
0.6,10.8,33,54,49,1021.9,5,1,No
0,11,37,45,42,1019,1,1,No
0,9.8,17,82,45,1025.1,0,1,No
0,6.3,43,60,36,1019.1,7,7,No
0,12.4,33,47,58,1012.6,1,1,No
0,10.5,26,69,43,1019.9,7,0,No
6,6.1,39,85,53,1023.9,5,3,No
0,11.4,31,63,66,1013.7,1,1,No
0,10.6,31,62,20,1020.3,2,1,No
0,13.1,31,58,57,1007,3,1,No
0,9,37,63,54,1019.8,5,4,No
0,10.1,41,47,21,1005.3,0,0,No
0,9,39,64,22,1014.8,1,7,No
0,10.5,50,74,52,1004.1,5,1,No
0,8.6,35,49,27,1006,1,7,No
0.2,0.9,72,59,57,1005.3,7,7,No
0,6.3,48,65,41,1013.2,7,1,No
0,11.3,30,11,9,1020.9,0,0,No
0.4,6.3,26,94,51,1020.2,7,5,No
0,10.9,48,72,42,1014.7,0,2,No
0,4.4,35,78,59,1022.1,8,4,No
0,7.7,24,74,50,1032.5,7,7,No
0,13.5,35,39,26,1023.3,4,1,No
0,10.8,39,58,37,1017.1,6,1,No
5.2,7.6,65,74,44,1011.7,4,4,No
11.6,9.8,37,80,48,1010.5,4,5,No
0,11,43,56,36,1012.5,1,7,No
0,12.2,48,42,46,1022.1,1,1,No
0.2,0.9,39,64,56,1023.4,7,7,No
0,6.1,30,64,70,1019.2,2,7,No
0,7.3,44,68,60,1010.2,1,7,No
0,3.2,39,70,54,1019.7,7,7,No
0,13.4,35,52,35,1011,3,0,No
2.8,0,39,97,72,1016.6,7,7,No
0,3.2,30,72,58,1008.3,7,7,No
0.2,10.4,46,97,41,1019.2,4,3,No
0,9.9,33,63,63,1020.3,3,3,No
0,10.9,52,59,51,1014.7,1,1,No
0,11,41,55,50,1014.8,2,2,No
0.2,8.3,26,91,51,1032.9,2,7,No
0,11.2,33,38,19,1018.9,1,1,No
2.4,0,54,50,38,1008.9,8,8,No
0,8.5,33,76,44,1029.5,6,7,No
0.2,6.2,48,78,70,1017.2,7,7,No
9.6,1.3,26,97,72,1018.5,8,7,No
0,4.4,50,74,48,1012.4,7,2,No
0.2,9.7,57,52,37,1006,6,5,No
0.6,8.9,43,72,53,1017.3,7,4,No
0.2,10.5,37,55,25,1016.4,1,1,No
0,11.4,37,45,54,1028.5,1,0,No
0.2,10.1,41,77,54,1022.2,7,4,No
0,12,56,40,44,1017.9,0,1,No
0,11.1,39,67,16,1016.9,1,1,No
0,8.7,26,71,43,1011.9,7,6,No
0,9.6,37,70,32,1025.4,7,3,No
0,6.3,26,77,44,1027.2,7,2,No
0,11.8,35,61,33,1015,4,1,No
0,9.3,26,62,54,1017,7,7,No
10.2,0,17,97,94,1019.5,7,8,No
0,8.7,57,59,37,1015,5,7,No
0,13,41,44,24,1012.9,1,1,No
0,0,24,65,64,1016.5,7,7,No
0,13,61,65,48,1018.7,1,0,No
9,7.2,33,73,71,1011.1,3,4,No
6.2,7.9,59,81,47,1007.2,6,6,No
0.6,12.9,56,25,25,1011.4,1,1,No
3.4,3.3,52,81,59,1015.2,7,6,No
0,5.1,39,58,69,1020.2,6,8,No
0.2,5.7,17,99,73,1024.5,8,1,No
0,10.7,28,72,42,1020.9,3,1,No
0,10.6,44,65,55,1024.2,6,3,No
0,8.3,39,70,51,1016.5,7,1,No
0,11.1,41,28,20,1016.4,2,5,No
0,11.2,37,55,25,1012,0,2,No
0,13.8,39,62,45,1023.6,1,0,No
0,11.6,41,61,62,1014.2,3,1,No
0,0,83,56,46,1014.7,5,8,No
1.4,6.7,30,90,60,1021.1,0,3,No
0,11,39,48,39,1015.3,7,4,No
4.2,9.8,41,62,52,1012.2,5,6,No
0.2,11.1,57,51,20,1010.2,2,3,No
0,10.3,24,75,36,1028.5,1,1,No
0.2,5.6,30,80,73,1020,7,7,No
0,13.1,33,33,27,1010.4,0,0,No
0.2,7.2,39,71,48,1028.3,1,5,No
0,11.7,39,79,45,1009.7,4,5,No
0.2,8.8,15,88,49,1029,1,1,No
0,10.8,54,48,43,1014.3,3,2,No
0,1.5,48,27,22,1009.2,7,8,No
0,11.8,17,74,47,1022.2,1,1,No
0,7.4,46,74,34,1013.1,7,3,No
0,13.2,65,41,22,1010.8,3,4,No
0,12.7,41,56,37,1020.8,1,3,No
0,9.8,44,73,54,1012.8,7,6,No
0,11.1,39,68,35,1016,1,1,No
0,7.2,39,71,58,1011.2,7,7,No
0,2.4,46,62,72,1009.3,7,7,No
0,9.3,37,51,54,1027.6,2,2,No
0,6.6,22,83,55,1025.6,4,6,No
0,12.6,37,32,26,1006.3,0,0,No
6,4.3,67,84,70,1009.8,7,1,No
0,9,39,53,48,1017.8,4,6,No
0.6,6.3,31,82,58,1030.9,7,7,No
12.4,7.3,44,93,68,1011.6,7,7,No
4,0.8,26,96,77,1012.1,8,7,No
0,11.1,39,63,40,1014.9,1,2,No
0,13.1,30,53,21,1022.4,1,3,No
0,12.6,28,64,46,1017.2,0,1,No
0,1.3,26,99,86,1017.1,7,7,No
0.4,4.5,35,71,56,1018.2,7,7,No
0,9.4,33,66,42,1024.9,1,1,No
0,8.9,30,65,47,1023.1,1,1,No
0,4.7,44,68,33,1030.5,7,7,No
0,1.9,44,79,61,1026.7,6,6,No
8.6,6.4,24,82,49,1019.6,5,3,No
0,1.2,56,44,55,1014.9,7,8,No
0,10.5,24,60,50,1013.4,6,6,No
0,12.5,33,48,29,1009.4,2,4,No
0,8.5,43,72,41,1013.4,7,5,No
0,10.7,44,60,36,1016.2,1,1,No
1,5.9,31,93,62,1019.9,7,4,No
0,0.1,30,63,69,1029.1,8,7,No
0,7.5,39,65,69,1024.5,4,3,No
0,10.7,52,80,37,1016.4,7,7,No
0,11.9,56,21,10,1019.1,0,7,No
0,3.6,28,91,71,1025.7,7,1,No
0,6.3,41,61,38,1010.2,7,6,No
0,11.3,50,58,34,1013.6,1,0,No
0.2,4.4,20,87,48,1018.9,7,5,No
0,4.3,69,65,49,1009.2,5,2,No
0,10.2,35,49,49,1013.7,0,1,No
4.2,0.3,41,76,65,1020.6,7,8,No
0,4.8,28,96,72,1029.4,6,7,No
0,7.2,37,78,52,1012.5,7,2,No
0,8.8,44,76,25,1026.3,0,1,No
2.2,8.4,37,70,48,1010.1,7,5,No
0,4.8,35,60,34,1022.5,7,6,No
0.2,7.9,41,76,53,1021.5,7,6,No
0.6,7.1,28,68,53,1014.9,7,1,No
0,11.1,54,63,43,1015,1,7,No
0,6.8,44,48,37,1011.4,7,7,No
0.8,3.1,48,70,45,1012.1,4,6,No
0,12.1,43,16,9,1006.8,1,1,No
0,11.5,37,58,25,1017.8,0,1,No
0,10.4,31,67,59,1018.1,0,2,No
0,3.4,30,86,76,1029.3,6,7,No
0,7.8,31,30,20,1018.5,4,6,No
0,10.7,39,50,50,1017.9,1,4,No
0.4,2.9,33,77,81,1031.2,3,7,No
0,9.7,30,57,43,1010.5,4,5,No
0,11.2,41,50,15,1017.1,1,2,No
0.2,9.2,35,74,66,1009.7,6,7,No
0,4.9,35,88,48,1035.2,0,3,No
9,0,59,90,63,1019.6,8,7,No
0,5.2,22,62,27,1023.3,7,1,No
0,7.8,50,74,24,1015.4,5,5,No
2.8,11.6,63,79,59,1019.7,3,5,No
0,7.8,48,81,57,1009.3,3,6,No
0,5.1,35,53,50,1011.1,7,7,No
0,10.8,48,61,35,1018.1,2,6,No
0,10.1,46,69,38,1017.1,7,1,No
0,12.5,28,80,61,1024.3,6,6,No
0,9.1,35,73,70,1011.4,6,5,No
5.6,7.3,30,75,65,1008.4,3,7,No
0,12.8,48,58,42,1021.4,6,0,No
0,13.3,43,41,7,1010,0,0,No
0.4,11.3,44,55,20,1011,6,3,No
0,10.1,30,63,30,1022.9,0,2,No
1.4,8.9,35,64,57,1011.9,1,6,No
3.2,9.4,59,63,39,1013.9,1,5,No
3.8,1.9,33,85,65,1016.8,7,7,No
0,9.2,61,53,32,1013.9,3,1,No
0,10.7,31,63,59,1019.6,3,6,No
0.2,7.5,54,70,37,1008.6,4,6,No
0,0.4,35,31,76,1009.7,7,7,No
0,8.6,33,70,39,1022.6,6,6,No
0,7.7,39,83,38,1022,4,1,No
0,10.2,28,67,37,1019,1,1,No
0,8.5,30,63,54,1015.5,1,4,No
0,9.2,41,48,30,1011,1,7,No
1.4,7.6,30,64,42,1015.8,5,2,No
0,9.2,33,11,9,1011.1,7,7,No
0,9.4,37,71,46,1012.7,7,7,No
0,8.3,26,42,38,1021,1,7,No
0,9.9,30,73,76,1012.3,2,3,No
0,10.5,24,51,18,1018.1,0,0,No
0,4.8,41,65,39,1015.7,8,4,No
7.8,5.4,44,88,73,1020.4,1,6,No
0,10.6,41,10,7,1008.3,1,5,No
0,9.1,63,41,13,1019.7,7,7,No
8.6,7.9,30,75,73,1019.9,7,6,No
0,7,48,47,34,1010.2,7,7,No
0,9,31,65,39,1030.1,0,0,No
0,9.6,37,66,55,1014.3,3,1,No
0,11.1,54,48,25,1018.3,0,0,No
0,12.7,44,49,26,1014.2,1,0,No
0,12.3,67,25,12,1010.1,1,2,No
4.6,6.9,39,75,37,1014.7,7,3,No
0,10,30,51,34,1012,0,1,No
0,12.8,41,50,24,1018.3,7,3,No
0,10.9,28,80,55,1012.8,3,3,No
2.6,1.1,33,66,58,1018.3,7,7,No
0,9,26,80,37,1030,7,1,No
0,6,41,80,56,1011.6,7,7,No
9.2,1.8,30,78,73,1017.4,6,7,No
3.2,7.2,22,96,62,1024,4,3,No
0,10.9,54,60,53,1018.8,1,6,No
0,8.8,24,80,76,1028.4,3,7,No
0.8,5.4,50,77,60,1018.5,7,7,No
0,9.8,30,75,30,1022.7,1,1,No
0,13.3,30,56,23,1016.5,0,1,No
0,9.1,31,65,62,1008.5,5,5,No
1,12.5,33,38,20,1010.7,6,1,No
9.6,6.8,63,82,69,1016,7,6,No
0,11.8,33,58,36,1020.1,6,1,No
0,10.7,37,30,19,1019.3,0,2,No
12,3.5,33,72,74,1020.5,4,8,No
0,0.3,61,58,58,1025.2,8,7,No
0.2,11.1,37,63,45,1023.5,4,3,No
0,13.3,50,48,13,1014.7,1,3,No
0,11.4,44,22,21,1010.6,0,1,No
0,10.8,43,68,29,1013,2,1,No
0,12.1,37,65,43,1013,6,3,No
0.2,5.3,20,99,80,1022,8,4,No
0,11.1,33,60,50,1018.5,3,3,No
0,6.7,81,17,12,1013.9,7,3,No
0,1.2,57,53,42,1018.6,7,7,No
0,13.2,41,42,32,1017.3,0,0,No
0,12.7,43,22,10,1018,1,1,No
0,9,30,66,33,1029.8,1,3,No
0,9.2,31,100,57,1022.6,1,2,No
0,13,41,42,13,1015.7,0,1,No
0,10.2,31,49,33,1022.7,2,1,No
0,8.8,59,65,32,1007.7,4,5,No
0,8.4,28,86,50,1022.3,5,1,No
0,4.4,20,77,55,1025.3,7,8,No
0,3.1,63,76,24,1012.8,8,8,No
0,8.9,57,74,54,1020.2,1,2,No
0,10.6,41,59,34,1038.7,1,0,No
0,11.1,41,26,16,1015.7,2,2,No
0.2,7.3,57,74,45,1009.1,6,6,No
0,7.5,31,90,35,1019.8,8,6,No
0,9.8,39,86,57,1021.9,2,3,No
0,8.3,43,69,42,1019,7,2,No
0,8.2,37,71,58,1010.5,5,6,No
0,6.8,35,78,45,1027.4,7,1,No
0,7.2,56,66,39,1015.4,6,7,No
0,11.9,41,36,20,1024.9,0,0,No
10.8,7.6,44,95,75,1018.1,7,5,No
0,13.3,35,49,16,1026.8,0,1,No
0.2,0,17,99,95,1016.8,8,8,No
0,9.4,39,53,55,1022.4,1,6,No
0,12.6,26,64,26,1017.5,1,6,No
0.8,0.1,39,99,74,1009.6,8,7,No
0,9.8,35,80,39,1016.8,1,1,No
0,12.4,39,60,35,1021.5,1,0,No
0,9.4,35,33,23,1020.5,3,2,No
0.2,10,31,73,64,1019.4,3,2,No
0,13.3,41,55,41,1017.4,1,1,No
0,11.1,33,34,8,1021.5,0,3,No
0,12.5,56,51,22,1008.1,2,0,No
0,11.5,41,63,67,1014,1,3,No
0,8.8,31,62,52,1021.5,8,7,No
0,11.8,44,37,22,1008.8,1,1,No
0,12.7,43,53,22,1015.9,1,3,No
13.6,13.3,56,43,25,1007.1,0,0,No
5,9.8,52,57,50,1012.4,6,7,No
0,12.9,33,50,23,1018.1,1,6,No
0,10,35,51,29,1021.8,0,1,No
1.6,9.6,37,70,60,1009.6,5,5,No
0,11.1,39,49,18,1008.4,0,7,No
0,13,35,35,44,1004.4,1,2,No
0,10.9,20,64,47,1031.7,1,1,No
0.2,7.5,72,64,22,1017.8,1,7,No
0,3.8,44,65,56,1009.5,6,6,No
0.6,10,59,80,43,1017.9,6,4,No
0,11.2,37,39,20,1028.5,0,0,No
0,11.5,43,45,33,1007.9,7,4,No
0,12.3,33,12,7,1020.1,1,6,No
0.2,10.7,33,62,66,1012,1,2,No
0,7.6,28,95,51,1027.2,2,7,No
0,9.1,17,89,47,1029.6,0,1,No
0,9.3,54,52,39,1010.2,5,6,No
0,9.1,19,92,48,1036.6,2,1,No
2.8,11.3,26,70,30,1023.9,0,0,No
6.2,2.1,44,82,63,1016.1,7,7,No
0,13.6,44,61,22,1014.5,4,3,No
0,4.2,74,45,43,1011.1,7,5,No
0.8,8.1,46,75,41,1019.4,1,5,No
0,5.8,31,81,60,1020.9,1,7,No
0,2.2,46,79,62,1021.9,8,7,No
0,4.5,41,75,70,1016.3,7,7,No
0,11.2,33,39,19,1014.9,2,1,No
0,1.9,31,68,75,1024.4,8,8,No
0,9.1,61,73,55,1013.1,1,2,No
0,13.1,39,57,23,1022.7,0,1,No
0,8.5,33,29,37,1011.9,5,6,No
0,9,37,77,50,1010.1,7,7,No
0,10.6,41,40,20,1013,3,2,No
0,6.3,48,41,46,1016.1,6,4,No
0,13.4,39,51,39,1021.6,5,2,No
0,11.5,33,62,45,1026.1,3,4,No
0,11,31,74,61,1014.3,1,1,No
0,3.6,43,75,49,1024.5,7,5,No
0,12.3,28,64,17,1023.3,1,6,No
0,0.3,31,34,56,1011.2,7,7,No
0,9.8,37,40,24,1019.9,0,0,No
19.6,5.2,33,71,70,1008,7,6,No
0,13.2,33,32,29,1010.2,0,0,No
0.4,10.8,43,61,58,1014.2,5,3,No
0,2.9,28,73,39,1016.4,7,7,No
0,10.4,39,55,24,1019.4,1,3,No
0,5.4,35,58,70,1026.5,6,7,No
0,13.1,31,44,37,1011.1,1,1,No
7,4.5,59,91,65,1005.9,6,6,No
0,7,33,75,63,1011,7,7,No
0,13,41,46,45,1022.9,1,0,No
0,9.2,31,77,55,1020.8,2,4,No
0,8.3,30,7,10,1004.7,2,6,No
0,13.1,56,39,15,1026.1,1,6,No
0,11.3,37,70,50,1013.7,5,2,No
0,11.2,28,92,37,1030.1,0,0,No
0,11.6,59,46,24,1015.3,1,1,No
0,10.3,35,82,27,1028.3,1,2,No
0,7.8,43,57,33,1007.1,5,7,No
0.2,8.7,30,96,46,1026.6,2,0,No
0,11.8,33,52,16,1021.3,0,0,No
0,12.6,63,41,16,1016,0,0,No
0,12.9,56,28,25,1012.9,2,1,No
0,3.7,39,32,11,1017.5,8,7,No
0.2,9.4,24,66,42,1022.6,1,2,No
0,5.5,63,53,27,1013.8,7,7,No
0,7.1,19,87,46,1030.9,3,6,No
0,9.7,37,62,38,1015.1,3,1,No
0,11.3,37,57,34,1009.1,1,3,No
8.6,10.6,31,68,55,1011.6,4,2,No
0,0,17,93,73,1029.1,8,8,No
0,10.8,31,77,71,1014.2,5,5,No
0.8,4.9,43,77,55,1025.8,7,7,No
0,11.8,50,13,10,1013.3,1,5,No
0,9.5,83,66,28,1016,1,1,No
0,2.5,44,57,51,1020.4,7,6,No
0.6,3.7,31,80,47,1027.1,7,7,No
0,10.4,24,59,52,1021.5,2,1,No
0.2,11.2,39,70,65,1032,4,2,No
0,12.3,57,36,22,1022.3,1,1,No
0.6,10.5,41,82,40,1012.7,2,5,No
0,13.1,33,40,16,1019.8,0,1,No
3,9.1,41,61,47,1011.2,1,6,No
0,10.6,24,48,28,1021.2,0,0,No
0,4.6,39,83,67,1021.7,3,7,No
0,12.2,59,60,29,1012.8,0,1,No
0,12.2,57,47,25,1017.6,1,1,No
0,4.7,43,59,61,1027.4,8,7,No
0,10.7,28,56,49,1017.9,3,2,No
1,9.7,54,74,68,1020.1,4,2,No
0.4,6.4,24,84,53,1027,7,5,No
0,3.4,26,81,42,1027,7,7,No
10.4,5.5,46,87,54,1008.9,7,7,No
0.4,5.5,43,43,32,1018.4,6,2,No
0,0.3,24,71,64,1017.3,7,8,No
4.4,3.5,33,77,53,1015.6,7,1,No
0,11.7,43,38,22,1013,1,1,No
0,12.2,39,16,4,1020.5,0,1,No
0,3.4,50,29,26,1015.2,6,7,No
0,9.1,26,98,59,1019.3,1,1,No
0,12.5,43,27,13,1012.5,0,1,No
0,11.5,26,58,42,1020.2,6,6,No
0,4.5,33,68,57,1016.8,6,4,No
0,8.7,41,55,30,1013.7,7,6,No
3.4,10.8,41,76,32,1019.9,1,2,No
0,10.1,35,73,46,1017.6,7,1,No
0,11.6,39,41,22,1016.9,1,0,No
0,11.3,31,28,28,1008,2,2,No
0,13.1,39,63,47,1017.3,1,1,No
0,11.2,31,69,48,1020.4,7,1,No
0,4.8,37,80,56,1018.6,8,7,No
2.6,4.3,37,83,63,1022.4,8,3,No
0.8,10.8,37,62,57,1009.3,4,4,No
0,8.1,33,83,72,1012,5,4,No
0,12.5,70,41,18,1011.7,1,1,No
0,8.8,43,69,42,1013.3,6,6,No
0.4,11.8,50,58,42,1011,3,1,No
0,12.7,33,63,60,1019.7,4,2,No
0,11,37,52,32,1030.9,1,5,No
0,12,41,63,26,1017.8,0,1,No
0,11.5,52,43,23,1027,6,6,No
0,13,31,77,42,1017.1,4,1,No
0,9.9,35,69,54,1015,5,4,No
0,7,33,40,20,1026.6,6,7,No
0,10,30,64,74,1007.9,2,6,No
0,10.3,72,28,28,1007.9,2,6,No
0,9.4,33,65,43,1027.2,0,0,No
0.2,7.3,33,83,60,1020.7,7,2,No
0,9.2,31,80,45,1026.8,4,1,No
0.2,10.9,70,34,19,1011.7,1,0,No
7.4,13,37,59,59,1014.4,1,3,No
54.2,4.6,19,79,75,1009.5,7,5,No
4.8,7.1,59,83,51,1012,7,6,No
0,12.2,65,58,26,1010.4,1,1,No
0,8.3,37,70,60,1009.6,7,6,No
0,10.7,39,59,58,1007.4,6,1,No
3,1.7,37,92,72,1011.7,6,7,No
0,10.2,26,66,25,1025.1,7,6,No
9.8,7.5,33,81,60,1017,7,4,No
0,1.7,37,70,63,1017.9,7,7,No
0,10.5,31,69,41,1036.5,1,1,No
0,5.2,48,69,59,1017.6,6,6,No
0,11.4,30,32,18,1016.3,1,1,No
0,6.5,54,58,57,1020.2,7,3,No
10.6,8,19,79,47,1014.5,6,3,No
0.8,10,52,52,43,1024,6,5,No
0,1.5,43,73,53,1030.7,7,7,No
0,8.1,44,64,52,1024.1,4,3,No
0,11.9,41,55,42,1024.4,6,3,No
2.4,13.1,33,55,46,1016.4,4,3,No
0.8,7.3,35,74,47,1013.6,5,6,No
0,11.5,41,47,20,1014.3,1,0,No
0,2.4,28,100,50,1019.2,7,7,No
0,9.4,31,68,46,1015.7,4,1,No
0,13.1,56,51,43,1009,1,2,No
0,10.4,31,57,28,1026,0,0,No
0,8.2,46,88,49,1017.2,5,5,No
0,9.3,20,81,45,1035.6,0,0,No
0,11.5,37,10,12,1011,1,2,No
0.8,10.4,43,58,50,1012.8,1,5,No
8,10.7,46,59,48,1020.2,1,2,No
0,11,39,42,40,1016.2,2,3,No
0,3.5,33,48,38,1026.4,7,6,No
0,10.4,56,58,10,1022.8,2,2,No
0.2,1,19,96,87,1024.6,7,8,No
4.4,7.1,65,59,51,1001.1,4,6,No
0,9.6,17,85,36,1030.2,1,1,No
0,9,37,62,35,1023.4,4,1,No
0.2,2.4,31,87,68,1008.8,8,7,No
0.4,9.3,28,73,57,1021.2,1,3,No
0,10.6,43,60,50,1020.4,6,2,No
0,10.1,33,39,20,1020.4,6,4,No
0,11.7,57,26,23,1018.8,1,1,No
1.2,4.8,30,78,65,1027.6,6,4,No
0,10,43,62,59,1010.1,3,5,No
0,4.9,41,72,51,1017.7,7,7,No
0,8.3,24,62,52,1026.9,5,5,No
0.2,11,39,78,51,1015,6,6,No
0,11.3,50,30,11,1017.8,3,2,No
0,8.9,52,55,34,1020.4,1,5,No
0,10.2,35,66,82,1020.9,2,7,No
0,10.5,33,66,19,1021.1,2,7,No
0,10.8,44,44,17,1020.5,3,1,No
0,8.3,57,22,5,1009.6,6,7,No
2.8,8,48,73,44,1015.6,0,3,No
0,13.2,39,38,18,1011.9,0,0,No
0,6.3,35,58,19,1019.6,7,7,No
0,12.8,46,50,10,1011.6,0,0,No
0,7.9,76,54,36,1021,6,5,No
0,6.1,19,69,53,1023.9,6,6,No
0,6.2,48,64,65,1019.8,2,5,No
0,13.6,43,41,21,1018.2,0,1,No
38.6,6.8,46,83,48,1018.4,8,3,No
3.6,9,41,50,65,1018.7,1,7,No
0,10,33,65,66,1025.1,1,1,No
0.2,9.9,35,86,34,1016.3,3,4,No
0,11.8,26,67,54,1015.4,4,2,No
0,8.8,15,100,53,1026.1,3,6,No
0,4.2,28,63,39,1011.1,7,6,No
0,10.5,43,55,52,1022.1,1,1,No
0,12.2,33,34,23,1014,2,4,No
0,10.5,24,58,47,1015.8,5,1,No
0,11.3,44,17,8,1016.5,1,1,No
0,11.2,67,36,18,1015.2,2,1,No
0,8.7,59,55,62,1009.9,1,7,No
0,9.2,28,75,54,1012.7,1,3,No
1.4,3.3,22,83,58,1026.1,7,7,No
0,10.7,20,61,31,1026.3,1,1,No
0,13.2,37,32,17,1013.2,0,0,No
0,12.5,39,58,53,1027.7,3,1,No
0,12.6,41,60,38,1016,0,0,No
0,10.1,20,63,49,1025.3,1,3,No
0,11,63,15,13,1008.3,3,7,No
0,9.8,35,70,44,1026.5,5,1,No
0,13.2,43,46,24,1019.3,0,1,No
0,10.4,39,42,51,1020.8,1,2,No
0,12,37,1,1,1012.7,0,0,No
0,10.6,30,41,19,1022.1,1,6,No
6,9.5,46,74,70,993.1,6,4,No
1.2,0.1,20,87,62,1029.9,8,7,No
0,9.7,57,69,42,999.9,7,4,No
0,8.2,46,77,56,1020.1,1,7,No
0,8,33,72,39,1030.8,1,3,No
12,8.8,50,86,46,1012.4,3,3,No
0,13,46,68,53,1012.4,1,1,No
0,8.6,28,76,49,1020.3,8,3,No
0.8,6.5,35,88,73,1024.9,3,4,No
0,11,33,57,29,1024.1,0,1,No
0.8,8.5,44,93,56,1025,7,6,No
0,6.2,19,79,60,1024.4,7,7,No
0,10.7,30,62,28,1021.9,1,1,No
0.2,8,22,61,53,1015.5,7,2,No
0,6.6,54,68,50,1016.2,8,7,No
0.2,10.5,31,73,58,1016,5,2,No
0,12.1,63,34,17,1009,6,6,No
0,9.8,39,52,67,1019.7,0,5,No
0,12.9,30,73,38,1022.1,1,1,No
0,5.9,19,94,66,1036.1,6,6,No
3,3.1,50,68,51,1014.3,7,7,No
1.2,7.6,48,69,39,1020.3,7,6,No
0,7.2,30,63,32,1013.5,0,2,No
7.8,10.2,30,59,49,1016.7,4,3,No
0,11.4,56,54,35,1014.5,3,1,No
2.6,5.6,35,75,78,1026.5,6,6,No
0,10.2,31,54,27,1024.1,0,0,No
0,9.9,46,57,31,1019.9,1,4,No
0,7,56,72,53,1025.1,4,2,No
0,4.2,52,82,37,1020.1,7,8,No
0,8.7,31,94,38,1019.6,1,1,No
0,9,20,57,59,1020.7,1,1,No
3.6,4.4,61,69,68,1008.8,5,6,No
7,10.9,52,70,43,1008,1,1,No
0,8.8,26,82,46,1018,0,1,No
0.2,9.3,11,99,65,1028.2,0,1,No
0,10.2,37,69,58,1019.1,3,1,No
0,12.6,35,61,31,1017.7,1,0,No
0,9.8,26,66,60,1020.8,1,3,No
0.2,9.1,39,87,77,1032.8,6,8,No
0,13.1,43,33,9,1012.4,0,3,No
0,11,39,51,49,1008.8,1,1,No
7.2,6.5,41,74,46,1020.8,3,5,No
0,7.9,26,64,60,1009.4,6,1,No
0,13.6,35,54,35,1009.6,0,1,No
0,6.9,39,80,69,1011.9,8,4,No
0.2,1.6,35,85,70,1028.7,6,6,No
0,9.9,46,66,52,1012.4,7,7,No
0.8,9.7,57,66,39,1013.6,1,5,No
0,11.2,37,61,31,1026.6,1,1,No
0,10,46,58,27,1020,5,2,No
0,9.8,30,73,36,1019.3,2,3,No
0,13.9,30,58,46,1011.4,0,0,No
26.6,6.2,35,76,68,1006.7,7,6,No
0,13.2,39,22,15,1023.3,0,0,No
0,13.4,48,54,20,1019.2,0,0,No
0.4,6.3,48,76,64,1017.7,6,6,No
2.2,5.8,50,56,43,1015.6,7,7,No
0,11,31,66,51,1021.2,1,1,No
0,13.3,30,48,43,1007.6,0,0,No
0,9.4,41,52,22,1019.5,5,6,No
0,3.8,39,58,46,1021,7,7,No
7.4,0,26,84,66,1017,7,8,No
0,11,33,72,40,1016,0,1,No
0,12.6,35,22,4,1021.6,0,1,No
0,6.8,83,52,41,1004.8,6,7,No
0,5.3,17,92,67,1023.5,7,4,No
0,12.2,37,71,33,1018.6,1,1,No
0,1.8,80,64,51,1013.6,7,7,No
0,12.4,52,13,13,1006.4,1,4,No
0,9.9,44,50,21,1018.1,1,2,No
0,9.2,35,47,43,1014.7,1,2,No
0.2,4.4,24,99,62,1025.4,8,6,No
